filename,width,height,class,xmin,ymin,xmax,ymax
498. white-supremacy-ali.jpg,1600,1124,hat	,788,131,1062,299
498. white-supremacy-ali.jpg,1600,1124,hat	,1081,379,1201,452
498. white-supremacy-ali.jpg,1600,1124,hat	,1285,441,1416,531
498. white-supremacy-ali.jpg,1600,1124,hat	,7,3,452,141
46. 59785683-equipment-digital-devices-and-people-concept-young-woman-using-cell-phone-lady-is-wearing-cap-and-ye.jpg,866,1300,hat	,181,45,560,294
589. 240_f_182841594_jsaagxcuzg8sqi1rxw4gnekab8qfmaww.jpg,360,240,hat	,169,15,250,60
463. pride.jpg,2048,1538,hat	,730,130,1512,644
370. brian+austin+green+wife+megan+fox+keep+their+_glbfswwkzrl.jpg,396,594,hat,150,12,324,148
69. depositphotos_76124297-stock-photo-delivery-man-wearing-cap.jpg,300,450,hat,107,57,178,97
66. js-wear-cap-02-600x600.jpg,600,600,hat,154,30,409,204
57. skater-style-men-street-styles.jpg,770,934,hat	,371,11,606,135
"206. mv5bzjvlodg0ngityjyzys00mmuzltlkmdatyjlhn2e4nznkowe3xkeyxkfqcgdeqxvynzu1nze3ntg@._v1_cr0,45,480,270_al_ux477_cr0,0,477,268_al_.jpg",477,268,hat	,76,1,184,47
671. beckham.jpg,819,1024,hat	,255,145,485,339
671. beckham.jpg,819,1024,hat	,454,62,804,311
684. monterey_wpc-registered-nursecase-manager-and-potential-wpc-enrollee-nt8b09byke8gjeb5fxboennu3zsfr25tvnly0i4re4.jpg,800,350,hat	,461,2,611,120
475. 649-08766491en_masterfile.jpg,300,450,hat,136,25,258,175
16. aid172122-v4-728px-break-in-a-baseball-cap-step-1.jpg,728,546,hat,124,75,573,288
262. climbers-cap-fuji-2-2-4341-w1170-h780-crop-flags1-v2.jpg,1170,780,hat	,285,87,573,283
295. cxx_yogi_1955_getty_12.jpg,2969,2056,hat	,1176,124,2263,682
257. 153cmkosp80jeh3y5q9inm39vdim0xnz-24_1024x1024.jpg,1024,1024,hat	,72,63,472,237
648. 130310235722_tiger_woods_miami_304x171_ap_nocredit.jpg,720,405,hat	,390,1,668,153
20. s-l300.jpg,300,196,hat	,38,3,274,157
